time,gFx,gFy,gFz,wx,wy,wz
2026-07-01T12:04:18.360Z,-0.0216,-0.0535,-0.9892,-0.0220,-0.0036,0.0286
2026-07-01T12:04:18.370Z,-0.0263,-0.0524,-0.9935,-0.0327,0.0005,0.0270
2026-07-01T12:04:18.380Z,-0.0333,-0.0580,-0.9963,-0.0268,0.0160,0.0209
2026-07-01T12:04:18.390Z,-0.0354,-0.0561,-1.0075,0.0013,0.0155,0.0127
2026-07-01T12:04:18.400Z,-0.0308,-0.0548,-1.0157,0.0254,0.0080,0.0077
2026-07-01T12:04:18.410Z,-0.0234,-0.0577,-1.0146,0.0417,0.0108,0.0077
2026-07-01T12:04:18.419Z,-0.0260,-0.0571,-1.0037,0.0490,0.0078,0.0051
2026-07-01T12:04:18.432Z,-0.0341,-0.0552,-0.9920,0.0475,0.0069,-0.0068
2026-07-01T12:04:18.440Z,-0.0351,-0.0591,-0.9865,0.0306,0.0160,-0.0074
2026-07-01T12:04:18.450Z,-0.0320,-0.0625,-0.9825,0.0049,0.0306,-0.0140
2026-07-01T12:04:18.460Z,-0.0364,-0.0590,-0.9880,0.0036,0.0425,-0.0141
2026-07-01T12:04:18.470Z,-0.0312,-0.0558,-1.0018,0.0270,0.0299,-0.0114
2026-07-01T12:04:18.482Z,-0.0275,-0.0571,-1.0151,0.0447,0.0100,-0.0116
2026-07-01T12:04:18.490Z,-0.0249,-0.0571,-1.0178,0.0546,0.0068,-0.0115
2026-07-01T12:04:18.500Z,-0.0326,-0.0569,-1.0118,0.0503,0.0128,-0.0135
2026-07-01T12:04:18.511Z,-0.0276,-0.0588,-0.9988,0.0186,0.0245,-0.0073
2026-07-01T12:04:18.520Z,-0.0246,-0.0601,-0.9852,-0.0109,0.0305,-0.0111
2026-07-01T12:04:18.534Z,-0.0263,-0.0586,-0.9795,-0.0308,0.0186,-0.0145
2026-07-01T12:04:18.540Z,-0.0236,-0.0588,-0.9850,-0.0284,0.0114,-0.0149
2026-07-01T12:04:18.551Z,-0.0245,-0.0636,-0.9999,-0.0092,0.0045,-0.0157
2026-07-01T12:04:18.560Z,-0.0240,-0.0618,-1.0109,0.0137,0.0025,-0.0177
2026-07-01T12:04:18.570Z,-0.0194,-0.0585,-1.0120,0.0245,0.0041,-0.0158
2026-07-01T12:04:18.581Z,-0.0188,-0.0607,-1.0085,0.0254,0.0143,-0.0170
2026-07-01T12:04:18.590Z,-0.0277,-0.0612,-1.0055,0.0328,0.0237,-0.0270
2026-07-01T12:04:18.599Z,-0.0310,-0.0636,-1.0068,0.0439,0.0295,-0.0378
2026-07-01T12:04:18.609Z,-0.0321,-0.0638,-1.0083,0.0439,0.0295,-0.0378
2026-07-01T12:04:18.620Z,-0.0322,-0.0613,-1.0141,0.1192,0.0179,-0.0576
2026-07-01T12:04:18.631Z,-0.0252,-0.0625,-1.0133,0.1489,0.0088,-0.0615
2026-07-01T12:04:18.641Z,-0.0234,-0.0648,-1.0063,0.1522,0.0166,-0.0648
2026-07-01T12:04:18.651Z,-0.0299,-0.0648,-0.9959,0.1488,0.0458,-0.0723
2026-07-01T12:04:18.660Z,-0.0299,-0.0648,-0.9959,0.1235,0.0677,-0.0691
2026-07-01T12:04:18.671Z,-0.0202,-0.0661,-0.9660,0.0604,0.1015,-0.0662
2026-07-01T12:04:18.680Z,-0.0202,-0.0661,-0.9660,-0.0038,0.1341,-0.0654
2026-07-01T12:04:18.691Z,-0.0199,-0.0677,-0.9599,-0.0388,0.1399,-0.0595
2026-07-01T12:04:18.701Z,-0.0117,-0.0686,-0.9595,-0.0541,0.1319,-0.0691
2026-07-01T12:04:18.711Z,-0.0117,-0.0686,-0.9595,-0.0444,0.1375,-0.0884
2026-07-01T12:04:18.721Z,-0.0240,-0.0702,-0.9920,-0.0415,0.1226,-0.1072
2026-07-01T12:04:18.729Z,-0.0240,-0.0702,-0.9920,-0.0542,0.1122,-0.1329
2026-07-01T12:04:18.741Z,-0.0167,-0.0683,-0.9924,-0.0597,0.1358,-0.1661
2026-07-01T12:04:18.751Z,-0.0212,-0.0616,-1.0036,-0.0826,0.0817,-0.1927
2026-07-01T12:04:18.761Z,-0.0212,-0.0616,-1.0036,-0.0952,0.0559,-0.1878
2026-07-01T12:04:18.771Z,-0.0031,-0.0585,-1.0075,-0.1333,0.0938,-0.1766
2026-07-01T12:04:18.782Z,-0.0090,-0.0602,-1.0010,-0.2503,0.0839,-0.1881
2026-07-01T12:04:18.791Z,-0.0090,-0.0602,-1.0010,-0.4262,0.0572,-0.2293
2026-07-01T12:04:18.801Z,0.0062,-0.0524,-0.9617,-0.5109,0.1303,-0.2623
2026-07-01T12:04:18.811Z,0.0062,-0.0524,-0.9617,-0.2238,0.0694,-0.3548
2026-07-01T12:04:18.821Z,-0.0293,-0.0220,-1.0564,0.0275,-0.0094,-0.4081
2026-07-01T12:04:18.832Z,-0.0174,-0.0123,-1.0420,0.1583,-0.0826,-0.3860
2026-07-01T12:04:18.841Z,-0.0174,-0.0123,-1.0420,0.1728,-0.1488,-0.3408
2026-07-01T12:04:18.851Z,0.0269,-0.0617,-0.9911,0.1007,-0.0866,-0.3016
2026-07-01T12:04:18.863Z,0.0170,-0.0727,-0.9716,-0.0089,-0.0053,-0.2870
2026-07-01T12:04:18.871Z,0.0170,-0.0727,-0.9716,-0.1102,0.0299,-0.2980
2026-07-01T12:04:18.882Z,-0.0163,-0.0787,-0.9961,-0.1646,0.0356,-0.3246
2026-07-01T12:04:18.892Z,-0.0163,-0.0787,-0.9961,-0.1770,0.0068,-0.3502
2026-07-01T12:04:18.902Z,-0.0347,-0.0587,-1.0459,-0.1545,-0.0814,-0.3958
2026-07-01T12:04:18.913Z,-0.0363,-0.0587,-1.0635,-0.1013,-0.1385,-0.4616
2026-07-01T12:04:18.920Z,-0.0363,-0.0587,-1.0635,-0.1013,-0.1385,-0.4616
2026-07-01T12:04:18.929Z,-0.0423,-0.0532,-1.0663,-0.0481,-0.1845,-0.5203
2026-07-01T12:04:18.941Z,-0.0355,-0.0641,-1.0512,0.0186,-0.0982,-0.5604
2026-07-01T12:04:18.950Z,-0.0167,-0.0779,-1.0272,0.0276,-0.0599,-0.5690
2026-07-01T12:04:18.963Z,0.0017,-0.0731,-1.0034,0.0219,-0.0280,-0.5522
2026-07-01T12:04:18.970Z,0.0256,-0.0676,-0.9834,0.0219,-0.0280,-0.5522
2026-07-01T12:04:18.980Z,0.0347,-0.0583,-0.9911,0.0238,-0.0003,-0.5257
2026-07-01T12:04:18.990Z,0.0262,-0.0539,-1.0016,0.0408,-0.0081,-0.5258
2026-07-01T12:04:19.000Z,0.0029,-0.0533,-1.0023,0.0790,0.0292,-0.5382
2026-07-01T12:04:19.010Z,-0.0266,-0.0441,-1.0069,0.1161,0.0069,-0.5916
2026-07-01T12:04:19.020Z,-0.0323,-0.0383,-0.9763,0.1161,0.0069,-0.5916
2026-07-01T12:04:19.029Z,-0.0074,-0.0378,-0.9659,0.0735,-0.0113,-0.5634
2026-07-01T12:04:19.040Z,0.0088,-0.0439,-0.9719,-0.0017,-0.0623,-0.5145
2026-07-01T12:04:19.050Z,0.0143,-0.0515,-0.9773,-0.0849,-0.0788,-0.4694
2026-07-01T12:04:19.060Z,0.0166,-0.0601,-0.9869,-0.1587,-0.0700,-0.4290
2026-07-01T12:04:19.070Z,0.0070,-0.0550,-0.9814,-0.1916,-0.0219,-0.4214
2026-07-01T12:04:19.079Z,-0.0148,-0.0440,-0.9738,-0.2005,0.0725,-0.4499
2026-07-01T12:04:19.090Z,-0.0442,-0.0381,-0.9707,-0.1951,0.1718,-0.5157
2026-07-01T12:04:19.100Z,-0.0783,-0.0277,-0.9695,-0.1907,0.1860,-0.6245
2026-07-01T12:04:19.109Z,-0.0988,-0.0179,-0.9765,-0.1871,0.1711,-0.7456
2026-07-01T12:04:19.120Z,-0.1022,-0.0026,-0.9986,-0.2014,0.0240,-0.8623
2026-07-01T12:04:19.130Z,-0.0871,0.0018,-1.0056,-0.2278,-0.1802,-0.9522
2026-07-01T12:04:19.140Z,-0.0543,0.0058,-0.9983,-0.2564,-0.2630,-1.0202
2026-07-01T12:04:19.150Z,-0.0350,0.0064,-0.9820,-0.2792,-0.2254,-1.0621
2026-07-01T12:04:19.159Z,-0.0357,0.0036,-0.9666,-0.2976,-0.1045,-1.0773
2026-07-01T12:04:19.170Z,-0.0313,-0.0085,-0.9669,-0.3115,0.0304,-1.0412
2026-07-01T12:04:19.180Z,-0.0152,-0.0246,-0.9764,-0.3237,0.0622,-0.9461
2026-07-01T12:04:19.190Z,-0.0116,-0.0335,-0.9857,-0.3303,0.0623,-0.8348
2026-07-01T12:04:19.200Z,-0.0119,-0.0383,-1.0006,-0.3062,0.0854,-0.7266
2026-07-01T12:04:19.210Z,-0.0167,-0.0408,-1.0162,-0.2593,0.0769,-0.6474
2026-07-01T12:04:19.220Z,-0.0141,-0.0326,-1.0374,-0.1894,0.0452,-0.6249
2026-07-01T12:04:19.230Z,-0.0143,-0.0224,-1.0397,-0.1181,0.0100,-0.6559
2026-07-01T12:04:19.240Z,-0.0220,-0.0049,-1.0306,-0.0707,-0.0322,-0.7069
2026-07-01T12:04:19.250Z,-0.0285,0.0044,-1.0262,-0.0562,-0.0456,-0.7719
2026-07-01T12:04:19.260Z,-0.0401,0.0005,-1.0217,-0.0744,-0.0478,-0.8448
2026-07-01T12:04:19.270Z,-0.0318,-0.0096,-1.0236,-0.1014,-0.0432,-0.8764
2026-07-01T12:04:19.279Z,0.0128,-0.0169,-1.0303,-0.1321,-0.0831,-0.8606
2026-07-01T12:04:19.292Z,0.0448,-0.0161,-1.0192,-0.1843,-0.0918,-0.7965
2026-07-01T12:04:19.300Z,0.0413,-0.0259,-1.0245,-0.1843,-0.0918,-0.7965
2026-07-01T12:04:19.310Z,0.0391,-0.0282,-1.0308,-0.1795,-0.0534,-0.7680
2026-07-01T12:04:19.320Z,0.0256,-0.0298,-1.0323,-0.1578,-0.0007,-0.7442
2026-07-01T12:04:19.330Z,0.0150,-0.0258,-1.0374,-0.1168,0.0385,-0.7486
2026-07-01T12:04:19.341Z,0.0052,-0.0181,-1.0409,-0.0645,0.0346,-0.7942
2026-07-01T12:04:19.350Z,-0.0052,-0.0067,-1.0379,-0.0168,0.0106,-0.8654
2026-07-01T12:04:19.360Z,-0.0170,0.0020,-1.0364,0.0264,-0.0155,-0.9540
2026-07-01T12:04:19.370Z,-0.0221,0.0112,-1.0295,0.0489,-0.1140,-0.9516
2026-07-01T12:04:19.380Z,0.0144,0.0026,-0.9940,-0.0000,-0.1787,-0.8197
2026-07-01T12:04:19.390Z,0.0462,-0.0345,-0.9687,-0.0682,-0.1909,-0.6342
2026-07-01T12:04:19.400Z,0.0563,-0.0682,-0.9580,-0.1113,-0.1505,-0.4578
2026-07-01T12:04:19.410Z,0.0584,-0.0645,-0.9628,-0.1172,-0.0282,-0.3316
2026-07-01T12:04:19.420Z,0.0388,-0.0305,-0.9732,-0.0909,0.0980,-0.2777
2026-07-01T12:04:19.430Z,-0.0071,0.0049,-0.9750,-0.0649,0.2236,-0.3124
2026-07-01T12:04:19.440Z,-0.0531,0.0219,-0.9798,-0.0287,0.3113,-0.3945
2026-07-01T12:04:19.449Z,-0.0854,0.0311,-1.0013,0.0287,0.3363,-0.5141
2026-07-01T12:04:19.459Z,-0.0916,0.0340,-1.0253,0.0628,0.2725,-0.6142
2026-07-01T12:04:19.470Z,-0.0741,0.0264,-1.0225,0.0459,0.1188,-0.6757
2026-07-01T12:04:19.480Z,-0.0578,0.0143,-1.0078,-0.0184,-0.0608,-0.6874
2026-07-01T12:04:19.490Z,-0.0141,0.0069,-0.9721,-0.1171,-0.1815,-0.6351
2026-07-01T12:04:19.500Z,0.0184,0.0026,-0.9381,-0.2049,-0.2008,-0.5699
2026-07-01T12:04:19.509Z,-0.0016,0.0101,-0.9318,-0.2550,-0.1137,-0.5458
2026-07-01T12:04:19.520Z,-0.0434,0.0138,-0.9447,-0.2406,0.0948,-0.5608
2026-07-01T12:04:19.530Z,-0.0706,0.0172,-0.9776,-0.1638,0.2970,-0.6132
2026-07-01T12:04:19.541Z,-0.0744,0.0244,-1.0113,-0.0736,0.3707,-0.6746
2026-07-01T12:04:19.550Z,-0.0551,0.0263,-1.0208,-0.0244,0.3366,-0.7038
2026-07-01T12:04:19.561Z,-0.0165,0.0190,-0.9992,-0.0495,0.2335,-0.6952
2026-07-01T12:04:19.570Z,0.0073,0.0083,-0.9696,-0.1236,0.1019,-0.6626
2026-07-01T12:04:19.580Z,0.0327,-0.0026,-0.9571,-0.1966,-0.0238,-0.5928
2026-07-01T12:04:19.589Z,0.0485,-0.0084,-0.9618,-0.2249,-0.0733,-0.5240
2026-07-01T12:04:19.600Z,0.0365,-0.0034,-0.9845,-0.1956,-0.0303,-0.4906
2026-07-01T12:04:19.610Z,0.0169,-0.0070,-1.0014,-0.1291,0.0732,-0.4654
2026-07-01T12:04:19.620Z,-0.0087,-0.0125,-0.9941,-0.0960,0.1563,-0.4757
2026-07-01T12:04:19.630Z,-0.0126,-0.0087,-0.9612,-0.1214,0.2056,-0.4688
2026-07-01T12:04:19.640Z,0.0213,-0.0081,-0.9433,-0.1594,0.2368,-0.4179
2026-07-01T12:04:19.649Z,0.0387,-0.0084,-0.9617,-0.1728,0.2183,-0.3685
2026-07-01T12:04:19.660Z,0.0368,-0.0021,-0.9850,-0.1815,0.1235,-0.3604
2026-07-01T12:04:19.670Z,0.0187,0.0207,-0.9965,-0.1866,-0.0025,-0.3911
2026-07-01T12:04:19.680Z,0.0002,0.0398,-1.0076,-0.1890,-0.0861,-0.4278
2026-07-01T12:04:19.690Z,-0.0085,0.0383,-1.0048,-0.1999,-0.1500,-0.4673
2026-07-01T12:04:19.699Z,-0.0267,0.0453,-1.0099,-0.1870,-0.1726,-0.5315
2026-07-01T12:04:19.710Z,-0.0477,0.0506,-1.0300,-0.1328,-0.0827,-0.6061
2026-07-01T12:04:19.722Z,-0.0550,0.0487,-1.0482,-0.0767,0.0195,-0.6666
2026-07-01T12:04:19.730Z,-0.0388,0.0439,-1.0314,-0.0917,0.0290,-0.6810
2026-07-01T12:04:19.741Z,0.0126,0.0236,-0.9841,-0.1644,-0.0045,-0.6288
2026-07-01T12:04:19.749Z,0.0504,0.0059,-0.9767,-0.2027,-0.0326,-0.5328
2026-07-01T12:04:19.759Z,0.0710,-0.0024,-1.0026,-0.1970,-0.0575,-0.4223
2026-07-01T12:04:19.771Z,0.0801,0.0020,-1.0114,-0.1683,-0.0358,-0.3286
2026-07-01T12:04:19.780Z,0.0726,0.0187,-1.0305,-0.0990,0.0101,-0.2738
2026-07-01T12:04:19.789Z,0.0434,0.0248,-1.0395,-0.0524,-0.1099,-0.2760
2026-07-01T12:04:19.800Z,-0.0048,0.0511,-1.0701,0.0089,-0.2047,-0.3563
2026-07-01T12:04:19.809Z,-0.0661,0.0822,-1.0746,0.0484,-0.2243,-0.5195
2026-07-01T12:04:19.823Z,-0.1219,0.0936,-1.0521,0.0872,-0.2261,-0.7026
2026-07-01T12:04:19.830Z,-0.1476,0.1041,-1.0913,0.1762,-0.2245,-0.8837
2026-07-01T12:04:19.840Z,-0.1520,0.1036,-1.1573,0.2660,-0.2590,-1.0827
2026-07-01T12:04:19.850Z,-0.1517,0.0843,-1.1237,0.2908,-0.2777,-1.2463
2026-07-01T12:04:19.860Z,-0.1219,0.0672,-1.0435,0.2415,-0.2810,-1.3241
2026-07-01T12:04:19.873Z,-0.0386,0.0398,-0.9638,0.1527,-0.2354,-1.2608
2026-07-01T12:04:19.880Z,0.0548,0.0244,-0.9292,0.0981,-0.1645,-1.1120
2026-07-01T12:04:19.890Z,0.0990,0.0182,-0.9226,0.0610,-0.0581,-0.9387
2026-07-01T12:04:19.899Z,0.1162,0.0028,-0.9174,0.0439,0.0227,-0.7547
2026-07-01T12:04:19.910Z,0.1051,0.0069,-0.9676,0.1056,0.0509,-0.6222
2026-07-01T12:04:19.920Z,0.0712,0.0071,-1.0228,0.1406,0.0614,-0.5644
2026-07-01T12:04:19.930Z,0.0304,-0.0040,-0.9967,0.1293,0.0989,-0.5399
2026-07-01T12:04:19.939Z,0.0196,0.0001,-0.9739,0.0880,0.1033,-0.5147
2026-07-01T12:04:19.949Z,0.0294,0.0021,-0.9561,0.0229,0.0372,-0.5033
2026-07-01T12:04:19.960Z,0.0310,-0.0081,-0.9799,0.0056,-0.0028,-0.4853
2026-07-01T12:04:19.972Z,0.0303,-0.0045,-1.0236,0.0298,-0.0007,-0.4705
2026-07-01T12:04:19.980Z,0.0018,0.0040,-1.0318,0.0355,0.0211,-0.4889
2026-07-01T12:04:19.991Z,-0.0313,0.0159,-0.9987,-0.0024,0.0224,-0.5142
2026-07-01T12:04:20.000Z,-0.0220,0.0177,-0.9538,-0.0765,0.0366,-0.4971
2026-07-01T12:04:20.010Z,0.0170,0.0115,-0.9394,-0.1555,0.0111,-0.4377
2026-07-01T12:04:20.021Z,0.0485,0.0047,-0.9472,-0.2338,-0.0865,-0.3590
2026-07-01T12:04:20.030Z,0.0601,0.0068,-0.9598,-0.2758,-0.2455,-0.2774
2026-07-01T12:04:20.040Z,0.0482,0.0138,-0.9903,-0.2670,-0.3565,-0.2207
2026-07-01T12:04:20.050Z,0.0118,0.0188,-1.0096,-0.2254,-0.3770,-0.2085
2026-07-01T12:04:20.060Z,-0.0373,0.0280,-0.9977,-0.1789,-0.3276,-0.2512
2026-07-01T12:04:20.070Z,-0.0687,0.0509,-0.9915,-0.1432,-0.2635,-0.3065
2026-07-01T12:04:20.080Z,-0.0683,0.0653,-1.0139,-0.1231,-0.2179,-0.3507
2026-07-01T12:04:20.090Z,-0.0701,0.0437,-1.0489,-0.0815,-0.0863,-0.3959
2026-07-01T12:04:20.101Z,-0.0813,0.0134,-1.0791,-0.0205,0.0463,-0.4310
2026-07-01T12:04:20.110Z,-0.0907,0.0089,-1.0641,0.0074,0.0883,-0.4701
2026-07-01T12:04:20.121Z,-0.0782,0.0190,-1.0347,-0.0010,0.0544,-0.4929
2026-07-01T12:04:20.130Z,-0.0481,0.0205,-1.0155,0.0381,-0.1028,-0.5055
2026-07-01T12:04:20.139Z,-0.0398,0.0095,-1.0292,0.1460,-0.2696,-0.5736
2026-07-01T12:04:20.154Z,-0.0362,0.0072,-1.0418,0.1906,-0.1685,-0.6065
2026-07-01T12:04:20.159Z,-0.0272,0.0185,-1.0164,0.2173,0.0501,-0.6143
2026-07-01T12:04:20.171Z,-0.0532,0.0378,-1.0102,0.2699,0.1798,-0.6590
2026-07-01T12:04:20.180Z,-0.0605,0.0407,-1.0188,0.3185,0.3057,-0.6744
2026-07-01T12:04:20.190Z,-0.0354,0.0220,-1.0313,0.3692,0.4518,-0.6803
2026-07-01T12:04:20.202Z,-0.0559,-0.0124,-1.0413,0.4160,0.4549,-0.7268
2026-07-01T12:04:20.210Z,-0.0455,-0.0466,-1.0322,0.4033,0.3565,-0.7395
2026-07-01T12:04:20.221Z,-0.0028,-0.0493,-0.9954,0.3130,0.1491,-0.7453
2026-07-01T12:04:20.231Z,-0.0202,-0.0247,-0.9565,0.1855,-0.0590,-0.7560
2026-07-01T12:04:20.240Z,-0.0201,-0.0049,-0.9406,0.0685,-0.1488,-0.7408
2026-07-01T12:04:20.252Z,-0.0158,0.0024,-0.9427,-0.0021,-0.2074,-0.7539
2026-07-01T12:04:20.259Z,-0.0158,0.0024,-0.9427,-0.0153,-0.1506,-0.7604
2026-07-01T12:04:20.270Z,-0.0392,0.0007,-0.9916,0.0455,0.0288,-0.7124
2026-07-01T12:04:20.281Z,-0.0309,0.0113,-1.0343,0.1280,0.1508,-0.6670
2026-07-01T12:04:20.290Z,-0.0529,0.0239,-1.0265,0.1587,0.1428,-0.6079
2026-07-01T12:04:20.301Z,-0.0390,0.0234,-1.0069,0.1583,0.1236,-0.5482
2026-07-01T12:04:20.311Z,-0.0363,0.0053,-1.0233,0.1616,0.1912,-0.4932
2026-07-01T12:04:20.321Z,-0.0322,-0.0170,-1.0270,0.1505,0.2245,-0.4428
2026-07-01T12:04:20.331Z,-0.0243,-0.0307,-1.0020,0.1214,0.1664,-0.4361
2026-07-01T12:04:20.340Z,-0.0317,-0.0392,-0.9895,0.0973,0.0920,-0.4622
2026-07-01T12:04:20.352Z,-0.0232,-0.0497,-0.9999,0.0857,0.0226,-0.5043
2026-07-01T12:04:20.361Z,-0.0189,-0.0466,-0.9998,0.0865,-0.0283,-0.5738
2026-07-01T12:04:20.371Z,-0.0292,-0.0252,-1.0161,0.1156,-0.0551,-0.6208
2026-07-01T12:04:20.380Z,-0.0305,-0.0090,-1.0220,0.1156,-0.0551,-0.6208
2026-07-01T12:04:20.390Z,-0.0417,-0.0073,-1.0001,0.1300,-0.1327,-0.6249
2026-07-01T12:04:20.400Z,-0.0417,-0.0073,-1.0001,0.1554,-0.0979,-0.6086
2026-07-01T12:04:20.410Z,-0.0507,-0.0164,-1.0134,0.1935,-0.1527,-0.6129
2026-07-01T12:04:20.421Z,-0.0476,-0.0270,-1.0208,0.1896,-0.1657,-0.6143
2026-07-01T12:04:20.430Z,-0.0476,-0.0270,-1.0208,0.1859,-0.1644,-0.6690
2026-07-01T12:04:20.441Z,-0.0667,-0.0477,-1.0108,0.1534,-0.1106,-0.7365
2026-07-01T12:04:20.449Z,-0.0667,-0.0477,-1.0108,0.0857,0.0781,-0.8202
2026-07-01T12:04:20.461Z,-0.0440,-0.0600,-1.0145,-0.0140,0.2080,-0.8699
2026-07-01T12:04:20.471Z,-0.0227,-0.0582,-0.9913,-0.1118,0.2580,-0.9152
2026-07-01T12:04:20.480Z,-0.0227,-0.0582,-0.9913,-0.1323,0.2646,-0.9270
2026-07-01T12:04:20.491Z,-0.0201,-0.0410,-0.9822,-0.1061,0.2252,-0.9186
2026-07-01T12:04:20.499Z,-0.0201,-0.0410,-0.9822,-0.0505,0.1611,-0.9083
2026-07-01T12:04:20.511Z,-0.0164,-0.0314,-0.9705,0.0094,0.1013,-0.8958
2026-07-01T12:04:20.521Z,0.0054,-0.0054,-0.9944,0.0107,0.0193,-0.8733
2026-07-01T12:04:20.531Z,0.0054,-0.0054,-0.9944,-0.0582,-0.0296,-0.8564
2026-07-01T12:04:20.542Z,0.0036,0.0304,-0.9841,-0.1536,-0.0654,-0.8813
2026-07-01T12:04:20.552Z,-0.0090,0.0210,-0.9914,-0.2467,-0.0749,-0.9179
2026-07-01T12:04:20.561Z,-0.0090,0.0082,-1.0017,-0.2467,-0.0749,-0.9179
2026-07-01T12:04:20.572Z,-0.0136,-0.0062,-1.0068,-0.2698,-0.0949,-1.0247
2026-07-01T12:04:20.583Z,-0.0317,-0.0223,-1.0185,-0.1968,-0.0395,-1.0292
2026-07-01T12:04:20.591Z,-0.0317,-0.0223,-1.0185,-0.1166,0.1841,-0.9579
2026-07-01T12:04:20.603Z,-0.0252,-0.0143,-0.9959,-0.0788,0.2388,-0.8755
2026-07-01T12:04:20.612Z,-0.0252,-0.0143,-0.9959,-0.0998,0.1696,-0.7785
2026-07-01T12:04:20.623Z,0.0044,-0.0065,-0.9175,-0.1432,0.0894,-0.6845
2026-07-01T12:04:20.633Z,0.0044,-0.0065,-0.9175,-0.2052,0.0193,-0.5884
2026-07-01T12:04:20.639Z,-0.0061,0.0222,-0.9188,-0.2052,0.0193,-0.5884
2026-07-01T12:04:20.653Z,-0.0418,0.0258,-1.0208,-0.2099,0.0954,-0.4637
2026-07-01T12:04:20.660Z,-0.0418,0.0258,-1.0208,-0.2099,0.0954,-0.4637
2026-07-01T12:04:20.670Z,-0.0370,0.0349,-1.0589,-0.1142,0.0695,-0.4378
2026-07-01T12:04:20.681Z,-0.0173,0.0284,-1.0370,-0.1282,-0.0497,-0.4341
2026-07-01T12:04:20.690Z,-0.0318,0.0116,-0.9814,-0.1282,-0.0497,-0.4341
2026-07-01T12:04:20.700Z,-0.0308,-0.0005,-0.9564,-0.1038,-0.1324,-0.4423
2026-07-01T12:04:20.710Z,-0.0206,0.0086,-0.9684,-0.0287,-0.1813,-0.4712
2026-07-01T12:04:20.720Z,-0.0116,0.0157,-0.9929,0.0947,-0.0715,-0.4947
2026-07-01T12:04:20.730Z,-0.0061,0.0217,-1.0209,0.3140,0.0219,-0.5083
2026-07-01T12:04:20.740Z,-0.0136,0.0067,-1.0084,0.3140,0.0219,-0.5083
2026-07-01T12:04:20.749Z,0.0027,0.0002,-1.0007,0.3890,0.0417,-0.4702
2026-07-01T12:04:20.760Z,0.0049,0.0023,-0.9938,0.4348,0.0168,-0.4342
2026-07-01T12:04:20.770Z,-0.0051,-0.0122,-0.9889,0.4713,-0.0172,-0.3960
2026-07-01T12:04:20.780Z,-0.0075,-0.0168,-1.0014,0.4940,-0.0273,-0.3578
2026-07-01T12:04:20.790Z,-0.0196,-0.0160,-1.0083,0.4915,-0.0618,-0.3055
2026-07-01T12:04:20.800Z,-0.0271,-0.0264,-0.9983,0.4863,-0.0924,-0.2963
2026-07-01T12:04:20.810Z,-0.0374,-0.0538,-1.0033,0.5216,-0.0601,-0.3183
2026-07-01T12:04:20.820Z,-0.0088,-0.0603,-1.0252,0.5946,-0.0383,-0.3837
2026-07-01T12:04:20.829Z,-0.0002,-0.0411,-1.0031,0.5998,-0.0450,-0.4556
2026-07-01T12:04:20.840Z,0.0013,-0.0380,-0.9759,0.5524,-0.0577,-0.5129
2026-07-01T12:04:20.850Z,-0.0030,-0.0468,-0.9911,0.4826,-0.0221,-0.5397
2026-07-01T12:04:20.860Z,-0.0058,-0.0568,-1.0003,0.3885,0.0360,-0.5517
2026-07-01T12:04:20.870Z,-0.0076,-0.0638,-0.9962,0.2633,0.0225,-0.5295
2026-07-01T12:04:20.879Z,-0.0069,-0.0721,-0.9915,0.1233,-0.0251,-0.4851
2026-07-01T12:04:20.890Z,-0.0112,-0.0765,-1.0009,-0.0002,-0.0870,-0.4374
2026-07-01T12:04:20.900Z,-0.0094,-0.0950,-1.0074,-0.1420,-0.0973,-0.3983
2026-07-01T12:04:20.910Z,-0.0090,-0.1075,-1.0004,-0.2398,0.0031,-0.4276
2026-07-01T12:04:20.920Z,-0.0143,-0.0923,-1.0270,-0.2721,0.1418,-0.4909
2026-07-01T12:04:20.930Z,-0.0061,-0.0722,-1.0359,-0.2647,0.2589,-0.5714
2026-07-01T12:04:20.940Z,-0.0058,-0.0452,-1.0380,-0.2003,0.3344,-0.6453
2026-07-01T12:04:20.950Z,0.0026,-0.0447,-1.0327,-0.0708,0.3123,-0.6771
2026-07-01T12:04:20.960Z,-0.0028,-0.0661,-1.0146,0.1197,0.1983,-0.6687
2026-07-01T12:04:20.970Z,-0.0267,-0.0824,-1.0148,0.3255,0.0548,-0.6047
2026-07-01T12:04:20.980Z,-0.0205,-0.0978,-1.0142,0.4666,-0.0260,-0.5192
2026-07-01T12:04:20.990Z,-0.0361,-0.0986,-1.0066,0.4990,-0.0578,-0.4595
2026-07-01T12:04:20.999Z,-0.0387,-0.0935,-0.9861,0.3784,-0.0845,-0.4065
2026-07-01T12:04:21.013Z,-0.0186,-0.0872,-0.9712,-0.0097,-0.0389,-0.4005
2026-07-01T12:04:21.020Z,-0.0222,-0.0772,-0.9845,-0.0097,-0.0389,-0.4005
2026-07-01T12:04:21.030Z,-0.0271,-0.0832,-1.0105,-0.1103,-0.1098,-0.4070
2026-07-01T12:04:21.040Z,-0.0033,-0.0970,-1.0060,-0.1635,-0.0894,-0.4365
2026-07-01T12:04:21.049Z,-0.0224,-0.0932,-0.9760,-0.1565,-0.0490,-0.4885
2026-07-01T12:04:21.063Z,-0.0327,-0.0936,-1.0002,-0.0620,0.1092,-0.5571
